index,brand,product,url,description,imgSrc,imgAlt,hex,mst
3170,CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Fair/Light 530,https://images.ulta.com/is/image/Ulta/2556834sw?$50px$,Fair/Light 530,#EBC1A4,Monk 5
3171,CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Light/Medium 550,https://images.ulta.com/is/image/Ulta/2556835sw?$50px$,Light/Medium 550,#EAC29E,Monk 5
3172,CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Medium 560,https://images.ulta.com/is/image/Ulta/2556826sw?$50px$,Medium 560,#E9BA98,Monk 5
3173,CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Medium/Tan 570,https://images.ulta.com/is/image/Ulta/2556836sw?$50px$,Medium/Tan 570,#DFB390,Monk 5
3174,CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Tan 580,https://images.ulta.com/is/image/Ulta/2556837sw?$50px$,Tan 580,#CEA17F,Monk 5
3175,CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Tan/Rich 590,https://images.ulta.com/is/image/Ulta/2556830sw?$50px$,Tan/Rich 590,#AE815A,Monk 6
3176,CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Rich 600,https://images.ulta.com/is/image/Ulta/2556838sw?$50px$,Rich 600,#B0835C,Monk 6
3177,CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Rich/Deep 610,https://images.ulta.com/is/image/Ulta/2556832sw?$50px$,Rich/Deep 610,#BF8A64,Monk 6
3178,CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Deep 620,https://images.ulta.com/is/image/Ulta/2556831sw?$50px$,Deep 620,#A67E59,Monk 6
3179,CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Deep/Dark 630,https://images.ulta.com/is/image/Ulta/2556839sw?$50px$,Deep/Dark 630,#9C765D,Monk 6
3180,CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Dark 640,https://images.ulta.com/is/image/Ulta/2556833sw?$50px$,Dark 640,#755745,Monk 7
3181,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Buff  selected,https://images.ulta.com/is/image/Ulta/2557358sw?$tn$,Warm Buff,#D69D6F,Monk 5
3182,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Classic Alabaster,https://images.ulta.com/is/image/Ulta/2558934sw?$50px$,Classic Alabaster,#FBE9DB,Monk 2
3183,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Cool Porcelain,https://images.ulta.com/is/image/Ulta/2558930sw?$50px$,Cool Porcelain,#F7E3D4,Monk 3
3184,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Nude,https://images.ulta.com/is/image/Ulta/2558931sw?$50px$,Warm Nude,#F6D7B9,Monk 4
3185,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Linen,https://images.ulta.com/is/image/Ulta/2558935sw?$50px$,Warm Linen,#F4D4AE,Monk 4
3186,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Nude Ivory,https://images.ulta.com/is/image/Ulta/2557363sw?$50px$,Nude Ivory,#F8D1B2,Monk 4
3187,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Cool Shell,https://images.ulta.com/is/image/Ulta/2557364sw?$50px$,Cool Shell,#F8CDAD,Monk 4
3188,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Soft Linen,https://images.ulta.com/is/image/Ulta/2558938sw?$50px$,Soft Linen,#F2CBAC,Monk 4
3189,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Golden Fair,https://images.ulta.com/is/image/Ulta/2558936sw?$50px$,Golden Fair,#F4CCA9,Monk 4
3190,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Shell,https://images.ulta.com/is/image/Ulta/2557365sw?$50px$,Warm Shell,#EFCBB1,Monk 4
3191,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Nude Beige,https://images.ulta.com/is/image/Ulta/2557355sw?$50px$,Nude Beige,#E9BD97,Monk 5
3192,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Golden Shell,https://images.ulta.com/is/image/Ulta/2558940sw?$50px$,Golden Shell,#F4C79E,Monk 5
3193,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Natural Beige,https://images.ulta.com/is/image/Ulta/2557352sw?$50px$,Natural Beige,#E8B88C,Monk 5
3194,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Soft Vanilla,https://images.ulta.com/is/image/Ulta/2558937sw?$50px$,Soft Vanilla,#E9B98B,Monk 5
3195,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Vanilla,https://images.ulta.com/is/image/Ulta/2557360sw?$50px$,Warm Vanilla,#EDBE8F,Monk 5
3196,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Natural Bisque,https://images.ulta.com/is/image/Ulta/2558939sw?$50px$,Natural Bisque,#DDB181,Monk 5
3197,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Bisque,https://images.ulta.com/is/image/Ulta/2557359sw?$50px$,Warm Bisque,#D7B189,Monk 5
3198,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Nude Sand,https://images.ulta.com/is/image/Ulta/2558945sw?$50px$,Nude Sand,#E5B286,Monk 5
3199,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Beige,https://images.ulta.com/is/image/Ulta/2558949sw?$50px$,Warm Beige,#E4AF80,Monk 5
3200,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Deep Beige,https://images.ulta.com/is/image/Ulta/2558944sw?$50px$,Deep Beige,#E7AA7B,Monk 5
3201,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Golden Sand,https://images.ulta.com/is/image/Ulta/2557350sw?$50px$,Golden Sand,#DEAA81,Monk 5
3202,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Nude Bisque,https://images.ulta.com/is/image/Ulta/2558932sw?$50px$,Nude Bisque,#DCA879,Monk 5
3203,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Golden Bisque,https://images.ulta.com/is/image/Ulta/2558947sw?$50px$,Golden Bisque,#D9A677,Monk 5
3204,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Natural Tan,https://images.ulta.com/is/image/Ulta/2558941sw?$50px$,Natural Tan,#DEA87C,Monk 5
3205,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Soft Chai,https://images.ulta.com/is/image/Ulta/2558933sw?$50px$,Soft Chai,#D49F77,Monk 5
3206,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Golden Tan,https://images.ulta.com/is/image/Ulta/2558964sw?$50px$,Golden Tan,#CA9163,Monk 6
3207,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Deep Tan,https://images.ulta.com/is/image/Ulta/2557354sw?$50px$,Deep Tan,#C69563,Monk 6
3208,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Toasted Chai,https://images.ulta.com/is/image/Ulta/2558942sw?$50px$,Toasted Chai,#C98E59,Monk 6
3209,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Tawny,https://images.ulta.com/is/image/Ulta/2558943sw?$50px$,Warm Tawny,#BE8557,Monk 6
3210,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Almond,https://images.ulta.com/is/image/Ulta/2557349sw?$50px$,Warm Almond,#B5773E,Monk 6
3211,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Toasted Tawny,https://images.ulta.com/is/image/Ulta/2557361sw?$50px$,Toasted Tawny,#BE8B64,Monk 6
3212,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Golden Hazelnut,https://images.ulta.com/is/image/Ulta/2558878sw?$50px$,Golden Hazelnut,#B37741,Monk 6
3213,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Deep Amber,https://images.ulta.com/is/image/Ulta/2558954sw?$50px$,Deep Amber,#AA6C39,Monk 6
3214,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Bronze,https://images.ulta.com/is/image/Ulta/2558950sw?$50px$,Warm Bronze,#975F36,Monk 7
3215,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Cool Sienna,https://images.ulta.com/is/image/Ulta/2558952sw?$50px$,Cool Sienna,#99653E,Monk 7
3216,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Spiced Toffee,https://images.ulta.com/is/image/Ulta/2557357sw?$50px$,Spiced Toffee,#995E2D,Monk 7
3217,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Natural Toffee,https://images.ulta.com/is/image/Ulta/2557366sw?$50px$,Natural Toffee,#875531,Monk 7
3218,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Golden Sienna,https://images.ulta.com/is/image/Ulta/2558951sw?$50px$,Golden Sienna,#724829,Monk 8
3219,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Rich Sienna,https://images.ulta.com/is/image/Ulta/2557367sw?$50px$,Rich Sienna,#684229,Monk 8
3220,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Mahogany,https://images.ulta.com/is/image/Ulta/2557362sw?$50px$,Warm Mahogany,#614036,Monk 8
3221,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Mocha,https://images.ulta.com/is/image/Ulta/2558948sw?$50px$,Warm Mocha,#57352F,Monk 8
3222,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Rich Mahogany,https://images.ulta.com/is/image/Ulta/2558956sw?$50px$,Rich Mahogany,#54332A,Monk 8
3223,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Rich Cocoa,https://images.ulta.com/is/image/Ulta/2558958sw?$50px$,Rich Cocoa,#432C2A,Monk 9
3224,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Nude Mocha,https://images.ulta.com/is/image/Ulta/2557356sw?$50px$,Nude Mocha,#392928,Monk 9
3225,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Deep Espresso,https://images.ulta.com/is/image/Ulta/2558957sw?$50px$,Deep Espresso,#2F2828,Monk 10
3226,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Golden Medium 14 (for light warm skin with a subtle peach hue)  selected,https://images.ulta.com/is/image/Ulta/2557739sw?$tn$,Golden Medium 14 (for light warm skin with a subtle peach hue),#ECB87E,Monk 5
3227,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Fair 01 (for very fair cool skin with a pink hue),https://images.ulta.com/is/image/Ulta/2557737sw?$50px$,Fair 01 (for very fair cool skin with a pink hue),#FBCDAD,Monk 4
3228,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Fair Ivory 02 (for very fair neutral skin with a peach hue),https://images.ulta.com/is/image/Ulta/2557745sw?$50px$,Fair Ivory 02 (for very fair neutral skin with a peach hue),#FDCB9F,Monk 4
3229,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Fairly Light 03 (for very fair warm skin with a subtle peach hue),https://images.ulta.com/is/image/Ulta/2557740sw?$50px$,Fairly Light 03 (for very fair warm skin with a subtle peach hue),#FAD4A4,Monk 4
3230,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Golden Fair 04 (for very fair warm skin with a yellow hue),https://images.ulta.com/is/image/Ulta/2557738sw?$50px$,Golden Fair 04 (for very fair warm skin with a yellow hue),#FCDAAD,Monk 4
3231,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Fairly Medium 05 (for fair cool skin with a pink hue),https://images.ulta.com/is/image/Ulta/2557741sw?$50px$,Fairly Medium 05 (for fair cool skin with a pink hue),#FACAA2,Monk 4
3232,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Neutral Ivory 06 (for very light neutral skin with a peach hue),https://images.ulta.com/is/image/Ulta/2557733sw?$50px$,Neutral Ivory 06 (for very light neutral skin with a peach hue),#F3C090,Monk 5
3233,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Golden Ivory 07 (for very light warm skin with a yellow hue),https://images.ulta.com/is/image/Ulta/2557732sw?$50px$,Golden Ivory 07 (for very light warm skin with a yellow hue),#F5C290,Monk 5
3234,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Light 08 (for very light neutral skin with a subtle yellow hue),https://images.ulta.com/is/image/Ulta/2557720sw?$50px$,Light 08 (for very light neutral skin with a subtle yellow hue),#F5B780,Monk 5
3235,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Light Beige 09 (for light cool skin with a pink hue),https://images.ulta.com/is/image/Ulta/2557734sw?$50px$,Light Beige 09 (for light cool skin with a pink hue),#FCC6A0,Monk 4
3236,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Medium 10 (for medium cool skin with a pink hue),https://images.ulta.com/is/image/Ulta/2557726sw?$50px$,Medium 10 (for medium cool skin with a pink hue),#F3B997,Monk 5
3237,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Soft Medium 11 (for very light cool skin with a pink hue),https://images.ulta.com/is/image/Ulta/2557729sw?$50px$,Soft Medium 11 (for very light cool skin with a pink hue),#FCC89C,Monk 5
3238,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Medium Beige 12 (for light neutral skin with a peach hue),https://images.ulta.com/is/image/Ulta/2557721sw?$50px$,Medium Beige 12 (for light neutral skin with a peach hue),#E4AD81,Monk 5
3239,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Golden Beige 13 (for light warm skin with a yellow hue),https://images.ulta.com/is/image/Ulta/2557750sw?$50px$,Golden Beige 13 (for light warm skin with a yellow hue),#F3C38D,Monk 5
3240,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Neutral Medium 15 (for medium neutral skin with a peach hue),https://images.ulta.com/is/image/Ulta/2557752sw?$50px$,Neutral Medium 15 (for medium neutral skin with a peach hue),#E0AE81,Monk 5
3241,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Golden Nude 16 (for medium-tan neutral skin with a peach hue),https://images.ulta.com/is/image/Ulta/2573925sw?$50px$,Golden Nude 16 (for medium-tan neutral skin with a peach hue),#DBA678,Monk 5
3242,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Tan Nude 17 (for medium-tan warm skin with a golden hue),https://images.ulta.com/is/image/Ulta/2557724sw?$50px$,Tan Nude 17 (for medium-tan warm skin with a golden hue),#E9B179,Monk 5
3243,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Medium Tan 18 (for medium-tan neutral skin with a subtle rosy hue),https://images.ulta.com/is/image/Ulta/2557731sw?$50px$,Medium Tan 18 (for medium-tan neutral skin with a subtle rosy hue),#E0AE7D,Monk 5
3244,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Tan 19 (for tan cool skin with a rosy hue),https://images.ulta.com/is/image/Ulta/2557749sw?$50px$,Tan 19 (for tan cool skin with a rosy hue),#D6986D,Monk 5
3245,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Golden Tan 20 (for medium-tan cool skin with a rosy hue),https://images.ulta.com/is/image/Ulta/2557727sw?$50px$,Golden Tan 20 (for medium-tan cool skin with a rosy hue),#DEA97A,Monk 5
3246,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Neutral Tan 21 (for tan warm skin with a golden hue),https://images.ulta.com/is/image/Ulta/2573924sw?$50px$,Neutral Tan 21 (for tan warm skin with a golden hue),#DCA773,Monk 5
3247,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Warm Tan 22 (for tan-dark neutral skin with a peach hue),https://images.ulta.com/is/image/Ulta/2557735sw?$50px$,Warm Tan 22 (for tan-dark neutral skin with a peach hue),#C4875C,Monk 6
3248,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Medium Dark 23 (for deep neutral skin with a subtle red hue),https://images.ulta.com/is/image/Ulta/2573504sw?$50px$,Medium Dark 23 (for deep neutral skin with a subtle red hue),#B67A50,Monk 6
3249,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Neutral Dark 24 (for dark cool skin with a red hue),https://images.ulta.com/is/image/Ulta/2573503sw?$50px$,Neutral Dark 24 (for dark cool skin with a red hue),#B77B4F,Monk 6
3250,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Golden Dark 25 (for dark neutral skin with a peach hue),https://images.ulta.com/is/image/Ulta/2557746sw?$50px$,Golden Dark 25 (for dark neutral skin with a peach hue),#9A613D,Monk 7
3251,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Warm Dark 26 (for dark warm skin with a golden hue),https://images.ulta.com/is/image/Ulta/2557747sw?$50px$,Warm Dark 26 (for dark warm skin with a golden hue),#A36A40,Monk 6
3252,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Warm Deep 27 (for deep neutral skin with a subtle golden),https://images.ulta.com/is/image/Ulta/2557743sw?$50px$,Warm Deep 27 (for deep neutral skin with a subtle golden),#AD6D41,Monk 6
3253,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Golden Deep 28 (for very deep neutral skin with a subtle red hue),https://images.ulta.com/is/image/Ulta/2557744sw?$50px$,Golden Deep 28 (for very deep neutral skin with a subtle red hue),#A96D42,Monk 6
3254,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Neutral Deep 29 (for very deep neutral skin with a peach hue),https://images.ulta.com/is/image/Ulta/2573502sw?$50px$,Neutral Deep 29 (for very deep neutral skin with a peach hue),#A96A3E,Monk 6
3255,bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,Deepest Deep 30 (for very deep cool skin with a red hue),https://images.ulta.com/is/image/Ulta/2557742sw?$50px$,Deepest Deep 30 (for very deep cool skin with a red hue),#804F36,Monk 7
3256,Maybelline,Dream Radiant Liquid Foundation,https://www.ulta.com/dream-radiant-liquid-foundation?productId=pimprod2011884,Cashew  selected,https://images.ulta.com/is/image/Ulta/2558025sw?$tn$,Cashew,#D3A97D,Monk 5
3257,Maybelline,Dream Radiant Liquid Foundation,https://www.ulta.com/dream-radiant-liquid-foundation?productId=pimprod2011884,Fair Porcelain,https://images.ulta.com/is/image/Ulta/2558027sw?$50px$,Fair Porcelain,#FEF7EB,Monk 1
3258,Maybelline,Dream Radiant Liquid Foundation,https://www.ulta.com/dream-radiant-liquid-foundation?productId=pimprod2011884,Fair Ivory,https://images.ulta.com/is/image/Ulta/2558038sw?$50px$,Fair Ivory,#FDEEE1,Monk 1
3259,Maybelline,Dream Radiant Liquid Foundation,https://www.ulta.com/dream-radiant-liquid-foundation?productId=pimprod2011884,Porcelain Ivory,https://images.ulta.com/is/image/Ulta/2558093sw?$50px$,Porcelain Ivory,#FBE7DA,Monk 2
3260,Maybelline,Dream Radiant Liquid Foundation,https://www.ulta.com/dream-radiant-liquid-foundation?productId=pimprod2011884,Classic Ivory,https://images.ulta.com/is/image/Ulta/2558029sw?$50px$,Classic Ivory,#F0D1B5,Monk 4
3261,Maybelline,Dream Radiant Liquid Foundation,https://www.ulta.com/dream-radiant-liquid-foundation?productId=pimprod2011884,Ivory Beige,https://images.ulta.com/is/image/Ulta/2558031sw?$50px$,Ivory Beige,#FBE3D1,Monk 3
3262,Maybelline,Dream Radiant Liquid Foundation,https://www.ulta.com/dream-radiant-liquid-foundation?productId=pimprod2011884,Nude Beige,https://images.ulta.com/is/image/Ulta/2558095sw?$50px$,Nude Beige,#E8CEB5,Monk 4
3263,Maybelline,Dream Radiant Liquid Foundation,https://www.ulta.com/dream-radiant-liquid-foundation?productId=pimprod2011884,Creamy Natural,https://images.ulta.com/is/image/Ulta/2558039sw?$50px$,Creamy Natural,#EDC6A5,Monk 5
3264,Maybelline,Dream Radiant Liquid Foundation,https://www.ulta.com/dream-radiant-liquid-foundation?productId=pimprod2011884,Pure Beige,https://images.ulta.com/is/image/Ulta/2558096sw?$50px$,Pure Beige,#E5C099,Monk 5
3265,Maybelline,Dream Radiant Liquid Foundation,https://www.ulta.com/dream-radiant-liquid-foundation?productId=pimprod2011884,Natural Beige,https://images.ulta.com/is/image/Ulta/2558053sw?$50px$,Natural Beige,#D9B98B,Monk 5
3266,Maybelline,Dream Radiant Liquid Foundation,https://www.ulta.com/dream-radiant-liquid-foundation?productId=pimprod2011884,Honey Beige,https://images.ulta.com/is/image/Ulta/2558034sw?$50px$,Honey Beige,#C39571,Monk 6
3267,Maybelline,Dream Radiant Liquid Foundation,https://www.ulta.com/dream-radiant-liquid-foundation?productId=pimprod2011884,Coconut,https://images.ulta.com/is/image/Ulta/2558026sw?$50px$,Coconut,#A97546,Monk 6
3268,Maybelline,Dream Radiant Liquid Foundation,https://www.ulta.com/dream-radiant-liquid-foundation?productId=pimprod2011884,Cocoa,https://images.ulta.com/is/image/Ulta/2558033sw?$50px$,Cocoa,#6B4D34,Monk 8
3269,Maybelline,Dream Radiant Liquid Foundation,https://www.ulta.com/dream-radiant-liquid-foundation?productId=pimprod2011884,Java,https://images.ulta.com/is/image/Ulta/2558035sw?$50px$,Java,#5F4530,Monk 8
3270,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,02 (fair with neutral undertones)  selected,https://images.ulta.com/is/image/Ulta/2558415sw?$tn$,02 (fair with neutral undertones),#D6B093,Monk 5
3271,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,01 (fair with cool undertones) OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2558392sw?$50px$,01 (fair with cool undertones),#E8CDB0,Monk 4
3272,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,03 (fair with warm-neutral undertones),https://images.ulta.com/is/image/Ulta/2558419sw?$50px$,03 (fair with warm-neutral undertones),#E8C3A6,Monk 5
3273,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,04 (light with olive undertones),https://images.ulta.com/is/image/Ulta/2558421sw?$50px$,04 (light with olive undertones),#F2C28B,Monk 5
