,brand,product,url,description,imgSrc,imgAlt,hex,mst
591,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,65.5 Chestnut for deep skin with neutral undertones,/productimages/sku/s2222271+sw.jpg,65.5 Chestnut 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#87625F,Monk 7
592,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,65 Deep Dark Ebony (N) for deep skin with neutral undertones,/productimages/sku/s1492917+sw.jpg,65 Deep Dark Ebony (N) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#6A4733,Monk 8
593,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,63 Sienna for dark skin with pink undertones,/productimages/sku/s2222263+sw.jpg,63 Sienna 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#926761,Monk 6
594,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,61 Dark Chocolate for dark skin with neutral undertones,/productimages/sku/s2222255+sw.jpg,61 Dark Chocolate 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#9B6B61,Monk 6
595,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,59 Mahogany for dark skin with neutral undertones,/productimages/sku/s2222248+sw.jpg,59 Mahogany 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#A26F5F,Monk 6
596,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,58 Dark Chocolate (P) for dark skin with pink undertones,/productimages/sku/s1751742+sw.jpg,58 Dark Chocolate (P) 0.84 oz Sephora Quality Way-Nice Price,#906D5B,Monk 6
597,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,57 Deep Chocolate (Y) for dark skin with yellow undertones,/productimages/sku/s1633163+sw.jpg,57 Deep Chocolate (Y) 0.34 oz/ 10 mL Sephora Quality Way-Nice Price,#92694A,Monk 7
598,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,56.5 Tea for dark skin with pink undertones,/productimages/sku/s2222222+sw.jpg,56.5 Tea 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#AA7767,Monk 6
599,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,56 Milk Chocolate (P) for dark skin with pink undertones,/productimages/sku/s1751734+sw.jpg,56 Milk Chocolate (P) 0.84 oz Sephora Quality Way-Nice Price,#9A7057,Monk 6
600,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,55 Deep Cocoa (N) for dark skin with neutral undertones,/productimages/sku/s1492909+sw.jpg,55 Deep Cocoa (N) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#896041,Monk 7
601,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,53.5 Macchiato for dark skin with neutral undertones,/productimages/sku/s2222230+sw.jpg,53.5 Macchiato 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#AB7D68,Monk 6
602,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,50 Deep Mocha (P) for medium-dark skin with pink undertones,/productimages/sku/s1633155+sw.jpg,50 Deep Mocha (P) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#A6744B,Monk 6
603,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,46 Pecan (N) for medium-dark skin with neutral undertones,/productimages/sku/s1751726+sw.jpg,46 Pecan (N) 0.84 oz Sephora Quality Way-Nice Price,#A57E63,Monk 6
604,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,45 Tan Café Latte (P) for medium-dark skin with pink undertones,/productimages/sku/s1492768+sw.jpg,45 Tan Café Latte (P) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#A56E4E,Monk 6
605,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,44 Praline (Y) for medium-dark skin with yellow undertones,/productimages/sku/s1751718+sw.jpg,44 Praline (Y) 0.84 oz Sephora Quality Way-Nice Price,#A97E63,Monk 6
606,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,40 Honey Bronze (Y) for medium-dark skin with yellow undertones,/productimages/sku/s1751700+sw.jpg,40 Honey Bronze (Y) 0.84 oz Sephora Quality Way-Nice Price,#AE8162,Monk 6
607,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,38 chai for medium-dark skin with yellow undertones,/productimages/sku/s2222214+sw.jpg,38 chai 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#B37A66,Monk 6
608,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,36 Ambre (Y) for medium-dark skin with yellow undertones,/productimages/sku/s1751692+sw.jpg,36 Ambre (Y) 0.84 oz Sephora Quality Way-Nice Price,#B38665,Monk 6
609,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,35 Tan Bronze (Y) for medium-dark skin with yellow undertones,/productimages/sku/s1492776+sw.jpg,35 Tan Bronze (Y) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#A07548,Monk 6
610,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,34.5 Nutmeg for medium skin with neutral undertones,/productimages/sku/s2222206+sw.jpg,34.5 Nutmeg 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#C29F81,Monk 5
611,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,34 Soft Tan (P) for medium skin with pink undertones,/productimages/sku/s1751684+sw.jpg,34 Soft Tan (P) 0.84 oz Sephora Quality Way-Nice Price,#C1987E,Monk 5
612,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,33.5 Golden Walnut for medium skin with yellow undertones,/productimages/sku/s2222198+sw.jpg,33.5 Golden Walnut 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#CBA178,Monk 5
613,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,33 Medium Walnut (N) for medium skin with neutral undertones,/productimages/sku/s1492784+sw.jpg,33 Medium Walnut (N) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#C19769,Monk 6
614,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,31 Medium Almond (Y) for medium skin with yellow undertones,/productimages/sku/s1492792+sw.jpg,31 Medium Almond (Y) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#BF8B5C,Monk 6
615,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,30 Medium Sand (N) for medium skin with neutral undertones,/productimages/sku/s1492800+sw.jpg,30 Medium Sand (N) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#C69879,Monk 5
616,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,29 Medium Camel Intense (Y) for medium skin with yellow undertones,/productimages/sku/s1633148+sw.jpg,29 Medium Camel Intense (Y) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#C29369,Monk 6
617,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,28.5 Natural Camel for medium skin with yellow undertones - Selected,/productimages/sku/s2222099+sw.jpg,28.5 Natural Camel 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#D4A98D,Monk 5
618,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,27 Medium Peach Beige (P) for medium skin with pink undertones,/productimages/sku/s1633130+sw.jpg,27 Medium Peach Beige (P) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#C69576,Monk 5
619,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,26.5 Intense Peach for light-medium skin with yellow undertones,/productimages/sku/s2225811+sw.jpg,26.5 Intense Peach 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#D8A68A,Monk 5
620,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,26 Medium Peach (Y) for light-medium skin with yellow undertones,/productimages/sku/s1492818+sw.jpg,26 Medium Peach (Y) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#D4A172,Monk 5
621,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,25.5 Warm Beige for light-medium skin with yellow undertones,/productimages/sku/s2222081+sw.jpg,25.5 Warm Beige 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#CFA88B,Monk 5
622,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,25 Medium Beige (N) for light-medium skin with neutral undertones,/productimages/sku/s1492826+sw.jpg,25 Medium Beige (N) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#C79C6F,Monk 5
623,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,24 Medium Honey (Y) for light-medium skin with yellow undertones,/productimages/sku/s1633122+sw.jpg,24 Medium Honey (Y) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#C69F77,Monk 5
624,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,23.5 Intense Petal for light-medium skin with pink undertones,/productimages/sku/s2225803+sw.jpg,23.5 Intense Petal 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#D4A494,Monk 5
625,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,23 Light Natural Beige (Y) for light-medium skin with yellow undertones,/productimages/sku/s1492834+sw.jpg,23 Light Natural Beige (Y) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#D9A778,Monk 5
626,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,22.5 Pink Natural for light-medium skin with pink undertones,/productimages/sku/s2225787+sw.jpg,22.5 Pink Natural 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#D8AF95,Monk 5
627,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,22 Light Natural (P) for light-medium skin with pink undertones,/productimages/sku/s1492842+sw.jpg,22 Light Natural (P) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#D2A681,Monk 5
628,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,21.5 Vanilla for light-medium skin with pink undertones,/productimages/sku/s2222115+sw.jpg,21.5 Vanilla 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#D5B095,Monk 5
629,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,21 Petal for light-medium skin with pink undertones,/productimages/sku/s2222107+sw.jpg,21 Petal 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#D2AC99,Monk 5
630,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,20 Light Cream (Y) for light-medium skin with yellow undertones,/productimages/sku/s1492859+sw.jpg,20 Light Cream (Y) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#CA9D6E,Monk 5
631,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,19.5 Pink Cream for light skin with pink undertones,/productimages/sku/s2225795+sw.jpg,19.5 Pink Cream 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#D3AEA2,Monk 5
632,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,18.5 Dune for light skin with yellow undertones,/productimages/sku/s2222131+sw.jpg,18.5 Dune 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#D8B495,Monk 5
633,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,18 Light Cream (Y) for light skin with yellow undertones,/productimages/sku/s1751650+sw.jpg,18 Light Cream (Y) 0.84 oz Sephora Quality Way-Nice Price,#CBA88B,Monk 5
634,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,17.5 Oat for light skin with neutral undertones,/productimages/sku/s2222149+sw.jpg,17.5 Oat 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#D4B4A3,Monk 5
635,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,16 Light Linen (Y) for light skin with yellow undertones,/productimages/sku/s1633114+sw.jpg,16 Light Linen (Y) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#D5A683,Monk 5
636,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,15.5 Intense Porcelain for light skin with pink undertones,/productimages/sku/s2222123+sw.jpg,15.5 Intense Porcelain 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#D6B1A1,Monk 5
637,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,15 Peach Cream (N) for light skin with neutral undertones,/productimages/sku/s1751783+sw.jpg,15 Peach Cream (N) 0.84 oz Sephora Quality Way-Nice Price,#CDA792,Monk 5
638,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,14 Light Delicate Beige (P) for light skin with pink undertones,/productimages/sku/s1492867+sw.jpg,14 Light Delicate Beige (P) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#DDAF8D,Monk 5
639,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,13 Pink Porcelaine (P) for light skin with pink undertones,/productimages/sku/s1751775+sw.jpg,13 Pink Porcelaine (P) 0.84 oz Sephora Quality Way-Nice Price,#D3AA91,Monk 5
640,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,12 Light Ecru (N) for light skin with neutral undertones,/productimages/sku/s1492875+sw.jpg,12 Light Ecru (N) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#D6AC80,Monk 5
641,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,11.5 Pink Ecru for light skin with pink undertones,/productimages/sku/s2222156+sw.jpg,11.5 Pink Ecru 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#DBBFB6,Monk 4
642,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,10 Light Ivory (N) for light skin with neutral undertones,/productimages/sku/s1492883+sw.jpg,10 Light Ivory (N) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#DCAA81,Monk 5
643,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,8 Light Ivory (P) for fair skin with pink undertones,/productimages/sku/s1751643+sw.jpg,8 Light Ivory (P) 0.84 oz Sephora Quality Way-Nice Price,#D9B19C,Monk 5
644,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,05 Light Porcelain (P) for fair skin with pink undertones,/productimages/sku/s1492891+sw.jpg,05 Light Porcelain (P) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#DEB39B,Monk 5
645,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,04 Light Porcelain for fair skin with pink undertones,/productimages/sku/s2222164+sw.jpg,04 Light Porcelain 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#EACDC3,Monk 4
646,SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,03 Pearl for fair skin with pink undertones,/productimages/sku/s2222172+sw.jpg,03 Pearl 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,#EAD5CF,Monk 4
647,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,100B Milkshake very fair with neutral undertone,/productimages/sku/s2395671+sw.jpg,100B Milkshake 0.44 oz/ 12.5g,#FFE3D0,Monk 3
648,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,110N Angel Food very fair with neutral undertone,/productimages/sku/s2395846+sw.jpg,110N Angel Food 0.44 oz/ 12.5g,#FCEFDD,Monk 1
649,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,120B Vanilla fair with beigey-pink undertone,/productimages/sku/s2395689+sw.jpg,120B Vanilla 0.44 oz/ 12.5g,#FCE7D8,Monk 2
650,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,130G Panna Cotta fair with golden undertone,/productimages/sku/s2395754+sw.jpg,130G Panna Cotta 0.44 oz/ 12.5g,#FCE7CD,Monk 3
651,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,"140G Cashew warmer fair, with golden undertone",/productimages/sku/s2395697+sw.jpg,140G Cashew 0.44 oz/ 12.5g,#FAE0CE,Monk 3
652,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,150G Creme Brulee light with golden undertone,/productimages/sku/s2395853+sw.jpg,150G Creme Brulee 0.44 oz/ 12.5g,#F7D9B4,Monk 4
653,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,200B Shortbread light with beigey-pink undertone,/productimages/sku/s2395705+sw.jpg,200B Shortbread 0.44 oz/ 12.5g,#F9DFCD,Monk 3
654,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,210B Chai warmer light skin with beigey-pink undertone,/productimages/sku/s2395861+sw.jpg,210B Chai 0.44 oz/ 12.5g,#F0CBAC,Monk 4
655,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,220N Custard light with neutral undertone,/productimages/sku/s2395879+sw.jpg,220N Custard 0.44 oz/ 12.5g,#F6D1AA,Monk 4
656,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,230N Macaroon warmer light skin with neutral undertone,/productimages/sku/s2395887+sw.jpg,230N Macaroon 0.44 oz/ 12.5g,#F8D1AE,Monk 4
657,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,240N Toasted Coconut light-medium skin with neutral undertone,/productimages/sku/s2395895+sw.jpg,240N Toasted Coconut 0.44 oz/ 12.5g,#F1CFB0,Monk 4
658,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,245B Peaches N Cream light-medium skin with beigey-pink undertone,/productimages/sku/s2395713+sw.jpg,245B Peaches N Cream 0.44 oz/ 12.5g,#F8C8A9,Monk 4
659,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,250G Cheesecake light-medium skin with golden undertone,/productimages/sku/s2395903+sw.jpg,250G Cheesecake 0.44 oz/ 12.5g,#F3CCAE,Monk 4
660,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,255B Apple Pie warmer light-medium skin with beigey-pink undertone,/productimages/sku/s2395721+sw.jpg,255B Apple Pie 0.44 oz/ 12.5g,#F5CCAD,Monk 4
661,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,300N Latte warmer light-medium skin with neutral undertone - Selected,/productimages/sku/s2395911+sw.jpg,300N Latte 0.44 oz/ 12.5g,#EDC2A7,Monk 5
662,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,310G Amaretti medium skin with golden undertone,/productimages/sku/s2395762+sw.jpg,310G Amaretti 0.44 oz/ 12.5g,#E6B380,Monk 5
663,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,315B Shortcake medium skin with beigey-pink undertone,/productimages/sku/s2395739+sw.jpg,315B Shortcake 0.44 oz/ 12.5g,#F8C7AB,Monk 4
664,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,320G Tres Leches medium skin with peachy- golden undertone,/productimages/sku/s2395929+sw.jpg,320G Tres Leches 0.44 oz/ 12.5g,#F5C9A4,Monk 4
665,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,330N Butter Pecan medium skin with neutral undertone,/productimages/sku/s2395937+sw.jpg,330N Butter Pecan 0.44 oz/ 12.5g,#F2C6AA,Monk 4
666,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,335B Beignet warmer medium skin with beigey-pink undertone,/productimages/sku/s2395747+sw.jpg,335B Beignet 0.44 oz/ 12.5g,#F6C3B0,Monk 4
667,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,340G Baklava warmer medium skin with golden undertone,/productimages/sku/s2395770+sw.jpg,340G Baklava 0.44 oz/ 12.5g,#D9B18A,Monk 5
668,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,350G Dulce De Leche medium-tan skin with golden undertone,/productimages/sku/s2395788+sw.jpg,350G Dulce De Leche 0.44 oz/ 12.5g,#F4BF96,Monk 5
669,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,400G Macchiato medium-tan skin with peachy-golden undertone,/productimages/sku/s2395796+sw.jpg,400G Macchiato 0.44 oz/ 12.5g,#ECC8A5,Monk 4
